1515403200000000000,50034057
1515403800000000000,48223831
1515404400000000000,47270604
1515405000000000000,48035533
1515405600000000000,47400316
1515406200000000000,47432979
1515406800000000000,50140639
1515407400000000000,50347899
1515408000000000000,50036802
1515408600000000000,51100965
1515409200000000000,51038938
1515409800000000000,50282885
1515410400000000000,51228486
1515411000000000000,51375516
1515411600000000000,51923490
1515412200000000000,53302650
1515412800000000000,53959377
1515413400000000000,53827334
1515414000000000000,55170974
1515414600000000000,55556685
1515415200000000000,56443636
1515415800000000000,58667142
1515416400000000000,58768916
1515417000000000000,60141335
1515417600000000000,61651303
1515418200000000000,62721343
1515418800000000000,63767093
1515419400000000000,65369865
1515420000000000000,67926097
1515420600000000000,68910448
1515421200000000000,70579158
1515421800000000000,72073495
1515422400000000000,73092888
1515423000000000000,73276179
1515423600000000000,73142334
1515424200000000000,72034467
1515424800000000000,70309878
1515425400000000000,67894518
1515426000000000000,65435824
1515426600000000000,63270165
1515427200000000000,59784163
1515427800000000000,54209675
1515428400000000000,49948385
1515429000000000000,45980377
1515429600000000000,41666465
1515430200000000000,37863954
1515430800000000000,34481164
1515431400000000000,30766270
1515432000000000000,27963415
1515432600000000000,25163717
1515433200000000000,22492644
1515433800000000000,20233132
1515434400000000000,18354698
1515435000000000000,16413688
1515435600000000000,14877017
1515436200000000000,13341301
1515436800000000000,12108509
1515437400000000000,11141144
1515438000000000000,10388814
1515438600000000000,9506417
1515439200000000000,8824978
1515439800000000000,8146043
1515440400000000000,7638182
1515441000000000000,7173339
1515441600000000000,6744160
1515442200000000000,6288824
1515442800000000000,6073752
1515443400000000000,5811977
1515444000000000000,5576342
1515444600000000000,5431614
1515445200000000000,5400578
1515445800000000000,5250961
1515446400000000000,5200964
1515447000000000000,5300673
1515447600000000000,5439833
1515448200000000000,5723609
1515448800000000000,6344826
1515449400000000000,6888688
1515450000000000000,7816971
1515450600000000000,9182834
1515451200000000000,10469600
1515451800000000000,12105173
1515452400000000000,14335336
1515453000000000000,16102153
1515453600000000000,18321206
1515454200000000000,20710268
1515454800000000000,22895510
1515455400000000000,25308444
1515456000000000000,28120066
1515456600000000000,30003601
1515457200000000000,32424704
1515457800000000000,34636877
1515458400000000000,36367480
1515459000000000000,37743866
1515459600000000000,38663003
1515460200000000000,38936696
1515460800000000000,39644233
1515461400000000000,40641515
1515462000000000000,40861288
1515462600000000000,41649038
1515463200000000000,42277442
1515463800000000000,42537153
1515464400000000000,42678363
1515465000000000000,43803087
1515465600000000000,44474218
1515466200000000000,45224985
1515466800000000000,45444993
1515467400000000000,45575770
1515468000000000000,45989233
1515468600000000000,44405941
1515469200000000000,43912947
1515469800000000000,44657543
1515470400000000000,42930396
1515471000000000000,43449057
1515471600000000000,46806440
1515472200000000000,49727273
1515472800000000000,52387291
1515473400000000000,54886457
1515474000000000000,55034118
1515474600000000000,52413483
1515475200000000000,51178893
1515475800000000000,49312875
1515476400000000000,47110785
1515477000000000000,46041170
1515477600000000000,44466616
1515478200000000000,42678060
1515478800000000000,42608502
1515479400000000000,42217934
1515480000000000000,42559066
1515480600000000000,42959200
1515481200000000000,43354232
1515481800000000000,43482195
1515482400000000000,43870618
1515483000000000000,44299364
1515483600000000000,44517206
1515484200000000000,45332123
1515484800000000000,45617926
1515485400000000000,46102679
1515486000000000000,46480474
1515486600000000000,46095997
1515487200000000000,46371409
1515487800000000000,47668830
1515488400000000000,46284012
1515489000000000000,45817452
1515489600000000000,46854297
1515490200000000000,45777325
1515490800000000000,45491787
1515491400000000000,46283762
1515492000000000000,45598717
1515492600000000000,44898453
1515493200000000000,45449389
1515493800000000000,45953553
1515494400000000000,47203169
1515495000000000000,47062649
1515495600000000000,46638814
1515496200000000000,46836662
1515496800000000000,48077255
1515497400000000000,48502683
1515498000000000000,49070039
1515498600000000000,50216856
1515499200000000000,50635451
1515499800000000000,51194738
1515500400000000000,52838643
1515501000000000000,53685184
1515501600000000000,54974434
1515502200000000000,58329590
1515502800000000000,59689954
1515503400000000000,60938080
1515504000000000000,62831656
1515504600000000000,63661218
1515505200000000000,65120578
1515505800000000000,67145415
1515506400000000000,69059050
1515507000000000000,69737957
1515507600000000000,71380859
1515508200000000000,73147654
1515508800000000000,73713736
1515509400000000000,74092104
1515510000000000000,73841381
1515510600000000000,72210860
1515511200000000000,70336422
1515511800000000000,67857087
1515512400000000000,65143184
1515513000000000000,62220996
